,index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그
364,6165,밑반찬,일상,달걀/유제품,부침,건강한 브로콜리 / 브로컬리 계란말이♩,https://www.10000recipe.com/recipe/6837939,"5,049",꽃라라                                ,2,10분 이내,아무나,"['계란', '브로컬리', '소금', '멸치액젓', '식용류']","요즘에 브로콜리 맛있어서 자주 먹으려 하고 있어요!
그리고 , 건강에 좋다고 하니 ~ 어떻게 해서든 가장 많이 먹으려 하는 음식이 브로콜리 인거 같아요!
그래서 이번에는 브로콜리가 씹히는 ~~~ 브로컬리 계란말이를 만들어 보았어요!","['브로콜리는 먹기 좋은 크기로 자른 다음에 뜨거운 물에 살짝 데쳐 주세요.\n이때, 소금을 약간 넣어서 데치는게 좋아요!', '데친 브로컬리는 작게작게 다져 준비합니다.', '계란4개는 잘 풀어 준비합니다. 알끈을 제거 하는것이 중요해요!', '잘 풀어진 계란에, 잘게 다진 브로컬리는 넣어주세요. \n그리고 이때 멸치액젓1T와 소금 약간을 넣어 간을 해주세요.\n멸치액젓을 넣으면 계란말이가 단단해 집니다.', '후라이팬을 달군후 기름을 두르고 계란물 1/3을 넣어주세요. \n불은 약불에서 계란을 익혀 주면 좋아요!', '후라이팬을 흔들며 익은 상대를 확인해 주세요. \n위에 계란이 약간 흔들리면 말기 시작 합니다.', '계란을 한바퀴 돌려 말린 후 남은 계란 중 1/2를 넣어 반복합니다.', '한번더 말린 후 남은 계란물을 넣고 두껍게 다시한번 말아주세요 !\n그리고, 익히면 끝!', '도툼한 계란말이가 완성되었답니다. \n이게 식힌다음에 잘라주면 끝!\n바로 자르는 것보다 식힌다음에 잘라주는게 더욱 에쁘게 잘린답니다.']","['브로컬리', '계란', '간단음식']"
365,6166,밑반찬,일상,달걀/유제품,부침,치즈계란말이 황금레시피,https://www.10000recipe.com/recipe/6816578,"7,928",홀리빈                                ,2,15분 이내,초급,"['계란', '대파', '당근', '양파', '치즈', '맛소금', '식용유']",영양과 맛을 한번에 잡은 대중적인 반찬 계란말이 소개해드려요.,"['계란은 깨서 맛소금 한티스푼을 넣어 줍니다.', '준비한 야채를 다져서 계란물에 넣어줍니다.', '프라이팬에 식용류를 넉넉히 두르고 예열을 합니다.', '치즈는 계란말이 1개당 1장을 반으로 나누어 사용됩니다.', '프라이팬에 계란물을 반만 붓고 살짝 익힌후 아까 잘라놓은 치즈를 일자모양으로 얹어줍니다.', '계란물을 부어가며 말아주면 완성입니다. 한김 식혀서 썰어주시면 됩니다.']",
366,6167,밑반찬,일상,달걀/유제품,부침,감자 계란말이 만들기,https://www.10000recipe.com/recipe/6829525,"13,052",쌀로쥐                                ,2,60분 이내,중급,"['계란', '으깬감자', '김밥김', '비트가루                                                                                    1찻스푼', '부추', '당근', '소금', '식용유']",포실포실 감자 계란말이 만들기 알려드릴게요.,"['감자는 깨끗이 씻어 껍질을 벗기고 적당한 크기로 썰어줍니다. 찬물에 소금을 넣고 감자를 삶아 주는데 감자가 다 익으면 냄비 뚜껑을 열고 센 불에서 남은 수분을 날려줍니다.', '감자를를 뜨거울 때 으깨줍니다. 반으로 나눠 한쪽에는 비트가루를 약간 넣고 섞어줍니다.', '김밥김을 반으로 잘라 한쪽에는 비뜨가루를 넣은 으깬 감자 2숟가락을 얹고 다른 한쪽에는 아무것도 넣지 않은 으깬 감자 2숟가락을 얹어 각각 사진처럼 손으로 모양을 잡아준 다음 돌돌 말아줍니다.', '부추는 송송 썰고,당근은 다져줍니다. 계란 4개를 깨뜨려 알끈을 제거한 다음 소금을 넣고 잘 풀어준 다음 썰어놓은 야채를 넣어 섞어줍니다.', '적당히 달구어진 팬에 기름을 살짝 두른 후 불을 약하게 해놓고 계란 1/2을 팬에 부어줍니다. 팬에 계란을 부은 후 팬을 좌우로 흔들어 팬에 계란을 쫙 펴줍니다. 계란 겉면이 70~80% 정도 익으면 감자를 올리고 끝에서부터 단단하게 말아줍니다. 이 때 뒤집개 등을 하나가 아닌 2개를 사용해서 양쪽에서 말아주는 게 좋아요. 계란을 가장자리로 밀어 놓고 다시 남은계란물 1/2을 팬에 부어 위와 같은 과정으로 돌돌 말아줍니다.', '계란말이 모양이 엉성하다면 김발에 한 번 더 말아주셔요. 그리고 반드시 한 김 식힌 후 톱질하듯 썰어주시고요.']",
367,6168,밑반찬,일상,달걀/유제품,부침,간단한 반찬 # 크래미 맛살 말이 # 계란 말이 # 원팬요리 ,https://www.10000recipe.com/recipe/6963756,738,요리조이                                ,2,5분 이내,초급,"['계란', '게맛살', '대파', '케첩']",간단하게 반찬 하나 만들어 먹었어요,"['게맛살을 길이로 찢어 주세요 대파를 송송 썰어 주세요', '팬에 식용유를 두르고 팬 바닥을 식용유로 코팅한 후 달걀 2개를 풀어 주세요', '뒤집개로 골고루 저어주세요', '대파를 넣고', '게맛살을 위에 올려 주세요', '양쪽을 접고 식용유를 두른 다음 나머지 달걀을 풀어줍니다', '뒤집개로 풀어서 붙여주세요', '뒤집개 두개로 뒤집어 주세요', '먹기 좋게 잘라서 케첩을 뿌려서 먹어요']","['게맛살 오믈렛', '계란말이', '원팬요리']"
368,6169,밑반찬,일상,달걀/유제품,부침,계란말이 케이크 만드는 법,https://www.10000recipe.com/recipe/6965843,886,선영아요리해♡                                ,2,30분 이내,초급,"['계란', '대파', '양파', '당근', '크래미', '맛술', '맛소금', '후추', '참기름', '식용유']","오늘은 명절에 한판 사둔 계란으로 ~
눈으로 먼저 감탄하는 예쁜요리
계란말이케이크 를 만들어 봤어요 ^^","['계란은 흰자와 노른자를 분리해 주고 양파, 대파, 당근, 맛살은 잘게 다져 주세요.노른자에 약간 흰자 들어가면 부치기가 수월하니 한수저정도 흰자를 넣어 주세요.', '계란 흰자에 다진 야채를 넣고 맛술 1수저, 맛소금 3/1티스푼, 후추 톡톡, 참기름 약간 넣어 주세요.계란말이나 계란찜 하실 때 참기름 약간 넣고 하시면 맛이 더 깊어져요 ~', '노른자에도 맛소금 한 꼬집 정도만 넣어 주세요', '달군 프라이팬에 기름을 두르고 키친타월로 프라이팬 전체를 살짝 닦아내고 흰자 계란물을 3분의 1정도 부어서 촤르르~퍼트려 주세요.불은 너무 세면 계란이 금방 타버리니 약불로 해주세요.', '말아 줍니다.마지막이 중요하니 너무 이쁘게 안마셔도 됩니다.', '계란물을 추가해서 부어줍니다.', '계란물을 부어주고 말아둔 계란을 살짝 들어서 계란 물이 바닥 전체에 퍼지게~해주세요.', '흰자를 다 말아주고 같은 방법으로 노른자도 부어 줍니다.', '다 말아주었다면 불을 끄고 옮겨서 완전히 식혀 줄게요.뜨거울 때 맘 급해서 썰려고 하면 계란이 아직 힘이 없어서 예쁘게 안 썰려요~', '사진처럼 칼로 약간 비스듬히 지그재그로 썰어 주세요.삼각형 끝이 약간 여유 있게 썰어 주셔야 해요 . 그냥 삼각형으로 썰어버리면 끝에 노른자가 없어서 모양이 덜 이뻐요~', '완성이네요 ^^그릇에 담아냅니다.', '케첩을 콕콕 올려주고 어린잎채소나 무순 또는 민트로 이파리를 만들어 줍니다.', '예쁘게 만들어서 맛있게 드세요 ^^']","['계란케이크', '계란말이케이크', '계란말이예쁘게만드는법', '계란요리추천', '계란말이만드는법', '계란말이케이크만들기', '예쁜요리', '손님초대요리', '집들이요리추전', '계란말이케이크만드는법']"
369,6170,밑반찬,일상,달걀/유제품,부침,계란말이 만드는법 야채 계란말이 주먹밥까지,https://www.10000recipe.com/recipe/6967148,620,스마일로즈의건강밥상                                ,4,20분 이내,초급,"['계란', '당근 다진것', '대파 다진것', '소금', '맛술', '김', '식용유', '밥', '참기름', '통깨', '소금']","오랜만에 단백질 풍부한 #계란말이

#계란말이만드는법 부터 계란말이를 이용한 #계란말이주먹밥 까지 만들었답니다
야채 듬뿍 넣고 계란말이를 만들었는데

계란말이를 보니 갑자기 주먹밥에 올려 먹고 싶다는 생각에 주먹밥까지 만들어보았어요

#아이반찬 #달걀말이 까지 #점심메뉴 로 만들어보았어요
두툼하게 만든 계란말이에 김띠까지 둘러준 계란말이 주먹밥

도시락에 담아 나들이 가고 싶답니다

​
​

​
​","['당근과 대파는 곱게 다져줍니다', '계란을 풀어서 체에 걸러 알끈을 제거한 다음 소금을 넣어 잘 섞어줍니다', '당근과 대파 다진 것을 넣어준 다음 맛술 1 큰 술을 넣어 계란 비린 맛도 잡아줍니다', '팬에 식용유를 둘러준 다음 키친타월로 닦아내고 풀어놓은 계란 물을 부어주면서\n말아주고 계란물 다시 부어주며 계란말이를 만듭니다', '만들어놓은 계란말이를 꺼내놓고 다시 계란물을 부어준 다음\n김을 잘라 깔아줍니다\n부쳐놓은 계란말이를 올려서 다시 말아주면\n계란말이 완성입니다', '계란말이를 식은 다음잘라야 예쁘게 자를 수 있어요\n계란말이를 잘라줍니다', '밥 1인분에 통깨와 참기름 소금 두 꼬집 넣어 잘 섞어 줍니다\n먹기 좋은 크기로 주먹밥을 만들어 줍니다', '주먹밥 위에 계란말이 올려주고 1cm 정도 굵기로 잘라놓은 김을 말아줍니다', '계란말이와 계란말이 올린 주먹밥까지\n단백질 풍부한 계란으로 차린 점심 메뉴입니다', '남녀노소 누구나 좋아하는 계란말이\n계란말이도 먹고 계란말이 올린 주먹밥도 고소하고 맛있어요\n이왕이면 예쁘게 만들어서 눈으로 먼저 먹으면 좋겠지요']","['계란말이', '계란말이만드는법', '계란말이주먹밥', '점심메뉴', '아이반찬', '달걀말이']"
370,6171,밑반찬,일상,달걀/유제품,부침,명란젓요리 명란계란말이 만들기,https://www.10000recipe.com/recipe/6962055,"2,624",반이짝이                                ,2,20분 이내,초급,"['명란젓', '달걀', '맛술', '식용유', '마요네즈', '쪽파']","명란젓은 그대로 먹는 것도 맛있지만
파스타나 달걀말이 등 요리에 넣으면
특유의 짭조름한 맛이
감칠맛을 더해주는 것 같아요.

신랑이 좋아하는 반찬이자
안주이기도 한데요.
오랜만에 먹고 싶다길래
돌돌 말아 부드럽고 촉촉하게 만들었어요.","['명란젓은 가운데 칼집을 넣어\n껍질을 벗겨 알만 발라내어 줍니다.명란젓 1덩이껍질을 벗겨주면\n더 부드럽게 맛볼 수 있어요\n \n\n                            봉스푸드 진짜착한 진명란 800g 1600g', '달걀 5개를 깨뜨린 뒤\n맛술 1T를 넣어주어\n달걀물을 만들어줍니다\n계란5개맛술을 넣어주면\n계란과 젓갈의 비린내를 잡아줄 수 있어요.', '알끈을 제거하고 풀어주어도 되지만\n촉촉하고 부들부들한 식감을 좋아해서\n체에 밭쳐 한번 걸러주었어요.번거롭지만 이렇게 한번 걸러주면\n촉촉하게 만들 수 있어요.', '달군 팬에 달걀물을 얇게 부어줍니다.동그란 프라이팬보다는\n사각 팬에 말아주면\n서툰 분들도 모양 잡기에 수월하고\n도톰하게 말기 편해요. \n\n                            이노쿡 모던 IH 계란말이 사각팬', '알만 발라놓은 명란을 올려줍니다.', '말아진 달걀을 한쪽에 놓고\n다시 달걀물을 부어가며\n반복해서 말아주고\n마지막에는 사면을 돌려가며\n속까지 골고루 익혀줍니다.', '뜨거울 때 김밥말에 말아두면\n모양도 예쁘게 잡히고\n잔열로 단단하게 속까지 익어요.', '먹기 좋은 크기로 썰어줍니다.\n김밥말에 말아둔 채로\n한 김 식힌 후 썰어주면 잘 썰어져요.', '기호에 따라\n쪽파와 마요네즈를 곁들이면\n부드럽고 고소한 풍미를 맛볼 수 있답니다.']","['계란말이', '계란말이만드는법', '명란계란말이', '명란계란말이만들기', '명란계란말이레시피', '달걀말이', '명란달걀말이', '술안주', '반찬']"
371,6172,밑반찬,일상,달걀/유제품,부침,명란계란말이 만드는법~ 조인성 달걀말이,https://www.10000recipe.com/recipe/6963501,597,노란장미                                ,,,,"['계란', '명란', '식초', '청양고추', '쪽파']",,[],"['달걀말이', '명란계란말이']"
372,6173,밑반찬,일상,달걀/유제품,부침,부들부들 촉촉한 시금치 계란말이 달걀말이 ,https://www.10000recipe.com/recipe/6968627,825,요리조이                                ,2,10분 이내,초급,"['달걀', '양파', '시금치 잎', '소금', '케찹']",보드랍고 촉촉한 시금치 계란말이 입니다,"['재료를 준비합니다', '소금 톡톡 뿌리고 계란 2개를 곱게 풀어 주세요 잘게 썬 양파와 시금치를 넣고 섞어주세요', '팬에 식용유를 두르고 예열한 다음 달걀물을 부어주세요 나머지 달걀 2개를 곱게 풀어 주세요', '시금치 달걀물의 표면이 익기 시작하면 불을 줄이고 접어주세요소금 톡톡 뿌리고 곱게 푼 달걀물을 부어주세요', '팬을 살살 흔들어서 넓게 펴주세요', '익기 시작하면 접어주세요', '한김 식으면 굵직하게 썰어 주세요']","['시금치', '계란말이', '밥반찬', '밑반찬', '달걀말이']"
373,6174,밑반찬,일상,달걀/유제품,부침,소시지계란말이! 소시지를 통으로 넣은 계란말이,https://www.10000recipe.com/recipe/6957096,835,마블보이                                ,2,10분 이내,초급,"['달걀', '청양고추', '소시지', '파']",오늘은 소시지계란말이를 만들어보았습니다.,"['달걀3개에 청양고추와 파를 다져 넣어서 풀어주세요', '팬에 기름을 두르고 계란물을 부어주세요나눠 부어서 진행해도 좋아요', '소시지 두개를 계란 사이즈에 맞게 놓고 말아주세요나중에 김발로 고정하는 작업을 진행할거라서 좀 헐렁하게 말아도 괜찮아요', '말아서 4면을 고르게 잘 익혀주세요', '익은 계란말이를 김발로 김밥말듯이 말아 식을때까지 냅두세요', '식으면 썰어서 그릇에 담으면 완성입니다']","['소시지', '소시지계란말이', '계란말이', '달걀말이', '달걀', '계란', '소시지달걀말이', '통소시지계란말이', '밑반찬', '밥도둑']"
